"Date","Price","Open","High","Low","Vol.","Change %"
"2013-02-15","1,519.80","1,521.40","1,524.20","1,514.10","","-0.11%"
"2013-02-14","1,521.40","1,520.30","1,523.10","1,514.00","","0.07%"
"2013-02-13","1,520.30","1,519.40","1,524.70","1,515.90","","0.06%"
"2013-02-12","1,519.40","1,517.00","1,522.30","1,515.60","","0.16%"
"2013-02-11","1,517.00","1,517.90","1,518.30","1,513.60","","-0.06%"
"2013-02-08","1,517.90","1,509.40","1,518.30","1,509.40","","0.56%"
"2013-02-07","1,509.40","1,512.10","1,512.90","1,498.50","","-0.18%"
"2013-02-06","1,512.10","1,511.30","1,512.50","1,504.70","","0.05%"
"2013-02-05","1,511.30","1,495.70","1,515.00","1,495.70","","1.04%"
"2013-02-04","1,495.70","1,513.20","1,513.20","1,495.00","","-1.16%"
"2013-02-01","1,513.20","1,498.10","1,514.40","1,498.10","","1.01%"
"2013-01-31","1,498.10","1,502.00","1,504.20","1,496.80","","-0.26%"
"2013-01-30","1,502.00","1,507.80","1,509.90","1,500.10","","-0.38%"
"2013-01-29","1,507.80","1,500.20","1,509.30","1,498.10","","0.51%"
"2013-01-28","1,500.20","1,503.00","1,503.20","1,496.30","","-0.19%"
"2013-01-25","1,503.00","1,494.80","1,503.30","1,494.80","","0.55%"
"2013-01-24","1,494.80","1,494.80","1,502.30","1,489.50","","0.00%"
"2013-01-23","1,494.80","1,492.60","1,496.10","1,489.90","","0.15%"
"2013-01-22","1,492.60","1,486.00","1,492.60","1,481.20","","0.44%"
"2013-01-18","1,486.00","1,481.00","1,486.00","1,475.80","","0.34%"
"2013-01-17","1,480.90","1,472.60","1,485.20","1,472.60","","0.56%"
"2013-01-16","1,472.60","1,472.30","1,474.00","1,467.60","","0.02%"
"2013-01-15","1,472.30","1,470.70","1,473.30","1,463.80","","0.11%"
"2013-01-14","1,470.70","1,472.00","1,472.00","1,465.70","","-0.09%"
"2013-01-11","1,472.00","1,472.10","1,472.80","1,467.60","","-0.01%"
"2013-01-10","1,472.10","1,464.60","1,472.30","1,461.00","","0.76%"
"2013-01-09","1,461.00","1,457.20","1,464.70","1,457.20","","0.26%"
"2013-01-08","1,457.20","1,461.90","1,461.90","1,451.60","","-0.32%"
"2013-01-07","1,461.90","1,466.50","1,466.50","1,456.60","","-0.31%"
"2013-01-04","1,466.50","1,459.40","1,467.90","1,459.00","","0.49%"
"2013-01-03","1,459.40","1,462.40","1,465.50","1,455.50","","-0.21%"
"2013-01-02","1,462.40","1,426.20","1,462.40","1,426.20","","2.54%"
"2012-12-31","1,426.20","1,402.40","1,426.70","1,398.10","","1.70%"
"2012-12-28","1,402.40","1,418.10","1,418.10","1,401.60","","-1.11%"
"2012-12-27","1,418.10","1,419.80","1,422.80","1,401.80","","-0.12%"
"2012-12-26","1,419.80","1,426.70","1,429.40","1,416.40","","-0.48%"
"2012-12-24","1,426.70","1,430.20","1,430.20","1,424.70","","-0.24%"
"2012-12-21","1,430.20","1,443.70","1,443.70","1,422.60","","-0.94%"
"2012-12-20","1,443.70","1,435.80","1,443.70","1,432.80","","0.55%"
"2012-12-19","1,435.80","1,446.80","1,447.80","1,435.80","","-0.76%"
"2012-12-18","1,446.80","1,430.50","1,448.00","1,430.50","","1.15%"
"2012-12-17","1,430.40","1,413.50","1,430.70","1,413.50","","1.19%"
"2012-12-14","1,413.60","1,419.50","1,419.50","1,411.90","","-0.42%"
"2012-12-13","1,419.50","1,428.50","1,431.40","1,416.00","","-0.63%"
"2012-12-12","1,428.50","1,427.80","1,438.60","1,426.80","","0.05%"
"2012-12-11","1,427.80","1,418.50","1,434.30","1,418.50","","0.66%"
"2012-12-10","1,418.50","1,418.10","1,421.60","1,415.60","","0.03%"
"2012-12-07","1,418.10","1,414.00","1,420.30","1,410.90","","0.30%"
"2012-12-06","1,413.90","1,409.40","1,414.00","1,405.90","","0.33%"
"2012-12-05","1,409.30","1,407.00","1,415.60","1,398.20","","0.16%"
"2012-12-04","1,407.00","1,409.50","1,413.10","1,403.70","","-0.18%"
"2012-12-03","1,409.50","1,416.30","1,423.70","1,408.50","","-0.47%"
"2012-11-30","1,416.20","1,416.00","1,418.90","1,411.60","","0.01%"
"2012-11-29","1,416.00","1,410.00","1,419.70","1,409.00","","0.43%"
"2012-11-28","1,409.90","1,398.80","1,410.30","1,385.40","","0.79%"
"2012-11-27","1,398.90","1,406.30","1,409.00","1,398.00","","-0.53%"
"2012-11-26","1,406.30","1,409.20","1,409.20","1,397.70","","-0.21%"
"2012-11-23","1,409.20","1,391.00","1,409.20","1,391.00","","1.31%"
"2012-11-21","1,391.00","1,387.80","1,391.20","1,386.40","","0.23%"
"2012-11-20","1,387.80","1,386.80","1,389.80","1,377.00","","0.06%"
"2012-11-19","1,386.90","1,359.90","1,386.90","1,359.90","","1.99%"
"2012-11-16","1,359.90","1,353.40","1,362.00","1,343.30","","0.49%"
"2012-11-15","1,353.30","1,355.40","1,360.60","1,348.00","","-0.16%"
"2012-11-14","1,355.50","1,374.60","1,380.10","1,352.50","","-1.38%"
"2012-11-13","1,374.50","1,380.00","1,388.80","1,371.40","","-0.40%"
"2012-11-12","1,380.00","1,379.90","1,384.90","1,377.20","","0.01%"
"2012-11-09","1,379.80","1,377.50","1,391.40","1,373.00","","0.17%"
"2012-11-08","1,377.50","1,394.50","1,401.20","1,377.50","","-1.22%"
"2012-11-07","1,394.50","1,428.30","1,428.30","1,388.10","","-2.37%"
"2012-11-06","1,428.40","1,417.30","1,433.40","1,417.30","","0.78%"
"2012-11-05","1,417.30","1,414.00","1,419.90","1,408.10","","0.22%"
"2012-11-02","1,414.20","1,427.60","1,434.30","1,412.90","","-0.94%"
"2012-11-01","1,427.60","1,412.20","1,428.30","1,412.20","","1.09%"
"2012-10-31","1,412.20","1,411.00","1,418.80","1,406.00","","0.02%"
"2012-10-26","1,411.90","1,413.00","1,417.10","1,403.30","","-0.08%"
"2012-10-25","1,413.00","1,409.70","1,421.10","1,405.10","","0.30%"
"2012-10-24","1,408.80","1,413.20","1,420.00","1,407.10","","-0.30%"
"2012-10-23","1,413.10","1,433.70","1,433.70","1,407.60","","-1.44%"
"2012-10-22","1,433.80","1,433.20","1,435.50","1,422.10","","0.04%"
"2012-10-19","1,433.20","1,457.30","1,457.30","1,429.80","","-1.65%"
"2012-10-18","1,457.30","1,460.90","1,464.00","1,452.60","","-0.25%"
"2012-10-17","1,460.90","1,454.20","1,462.20","1,453.30","","0.41%"
"2012-10-16","1,454.90","1,440.30","1,455.50","1,440.30","","1.03%"
"2012-10-15","1,440.10","1,428.80","1,441.30","1,427.20","","0.80%"
"2012-10-12","1,428.60","1,432.80","1,438.40","1,425.50","","-0.29%"
"2012-10-11","1,432.80","1,432.80","1,443.90","1,432.80","","0.01%"
"2012-10-10","1,432.60","1,441.50","1,442.50","1,430.60","","-0.62%"
"2012-10-09","1,441.50","1,455.90","1,455.90","1,441.20","","-0.99%"
"2012-10-08","1,455.90","1,460.90","1,460.90","1,453.10","","-0.34%"
"2012-10-05","1,460.90","1,461.40","1,471.00","1,456.90","","-0.03%"
"2012-10-04","1,461.40","1,451.10","1,463.10","1,451.10","","0.72%"
"2012-10-03","1,451.00","1,446.00","1,454.30","1,442.00","","0.36%"
"2012-10-02","1,445.80","1,445.00","1,451.50","1,439.00","","0.09%"
"2012-10-01","1,444.50","1,440.90","1,457.10","1,440.90","","0.26%"
"2012-09-28","1,440.70","1,447.10","1,447.10","1,435.60","","-0.45%"
"2012-09-27","1,447.20","1,433.40","1,450.20","1,433.40","","0.97%"
"2012-09-26","1,433.30","1,441.60","1,441.60","1,430.50","","-0.58%"
"2012-09-25","1,441.60","1,456.90","1,463.20","1,441.60","","-1.05%"
"2012-09-24","1,456.90","1,459.80","1,460.70","1,452.10","","-0.23%"
"2012-09-21","1,460.20","1,460.30","1,467.10","1,459.50","","-0.01%"
"2012-09-20","1,460.30","1,461.00","1,461.20","1,450.00","","-0.05%"
"2012-09-19","1,461.00","1,459.50","1,465.20","1,457.90","","0.12%"
"2012-09-18","1,459.30","1,461.20","1,461.50","1,456.10","","-0.13%"
"2012-09-17","1,461.20","1,465.40","1,465.60","1,457.50","","-0.31%"
"2012-09-14","1,465.80","1,460.10","1,474.50","1,460.10","","0.40%"
"2012-09-13","1,460.00","1,436.60","1,463.80","1,435.30","","1.63%"
"2012-09-12","1,436.60","1,433.60","1,439.20","1,433.00","","0.21%"
"2012-09-11","1,433.60","1,429.10","1,437.80","1,429.10","","0.31%"
"2012-09-10","1,429.10","1,437.90","1,438.70","1,429.00","","-0.61%"
"2012-09-07","1,437.90","1,432.10","1,437.90","1,431.50","","0.41%"
"2012-09-06","1,432.10","1,403.40","1,432.10","1,403.40","","2.05%"
"2012-09-05","1,403.40","1,404.90","1,408.80","1,401.20","","-0.11%"
"2012-09-04","1,404.90","1,406.50","1,409.30","1,396.60","","-0.12%"
"2012-08-31","1,406.60","1,400.10","1,413.10","1,399.00","","0.51%"
"2012-08-30","1,399.50","1,410.10","1,410.10","1,397.00","","-0.78%"
"2012-08-29","1,410.50","1,409.30","1,414.00","1,406.60","","0.09%"
"2012-08-28","1,409.30","1,410.40","1,413.60","1,405.60","","-0.08%"
"2012-08-27","1,410.40","1,411.10","1,416.20","1,409.10","","-0.05%"
"2012-08-24","1,411.10","1,402.00","1,413.50","1,398.00","","0.64%"
"2012-08-23","1,402.10","1,413.50","1,413.50","1,400.50","","-0.81%"
"2012-08-22","1,413.50","1,413.10","1,416.10","1,406.80","","0.02%"
"2012-08-21","1,413.20","1,418.10","1,426.70","1,410.90","","-0.35%"
"2012-08-20","1,418.10","1,417.80","1,418.10","1,412.10","","-0.01%"
"2012-08-17","1,418.20","1,415.80","1,418.70","1,414.70","","0.19%"
"2012-08-16","1,415.50","1,406.60","1,417.40","1,404.20","","0.71%"
"2012-08-15","1,405.50","1,403.90","1,407.70","1,401.80","","0.11%"
"2012-08-14","1,403.90","1,404.40","1,410.00","1,400.60","","-0.01%"
"2012-08-13","1,404.10","1,405.90","1,405.90","1,397.30","","-0.13%"
"2012-08-10","1,405.90","1,402.60","1,406.00","1,395.60","","0.22%"
"2012-08-09","1,402.80","1,402.30","1,406.00","1,398.80","","0.04%"
"2012-08-08","1,402.20","1,401.20","1,404.10","1,396.10","","0.06%"
"2012-08-07","1,401.30","1,394.50","1,407.10","1,394.50","","0.51%"
"2012-08-06","1,394.20","1,391.00","1,399.60","1,391.00","","0.23%"
"2012-08-03","1,391.00","1,365.50","1,394.20","1,365.50","","1.90%"
"2012-08-02","1,365.00","1,375.10","1,375.10","1,354.70","","-0.73%"
"2012-08-01","1,375.10","1,379.30","1,385.00","1,373.30","","-0.30%"
"2012-07-31","1,379.30","1,385.30","1,387.20","1,379.20","","-0.43%"
"2012-07-30","1,385.30","1,385.90","1,391.70","1,381.40","","-0.05%"
"2012-07-27","1,386.00","1,360.00","1,389.20","1,360.00","","1.91%"
"2012-07-26","1,360.00","1,338.20","1,363.10","1,338.20","","1.65%"
"2012-07-25","1,337.90","1,338.30","1,344.00","1,331.50","","-0.03%"
"2012-07-24","1,338.30","1,350.50","1,351.50","1,329.20","","-0.90%"
"2012-07-23","1,350.50","1,362.30","1,362.30","1,337.60","","-0.90%"
"2012-07-20","1,362.70","1,376.50","1,376.50","1,362.20","","-1.00%"
"2012-07-19","1,376.50","1,373.00","1,380.40","1,371.20","","0.27%"
"2012-07-18","1,372.80","1,363.60","1,375.30","1,359.00","","0.67%"
"2012-07-17","1,363.70","1,353.70","1,365.40","1,345.10","","0.75%"
"2012-07-16","1,353.60","1,356.50","1,357.30","1,348.50","","-0.24%"
"2012-07-13","1,356.80","1,334.80","1,357.70","1,334.80","","1.65%"
"2012-07-12","1,334.80","1,341.30","1,341.30","1,325.40","","-0.50%"
"2012-07-11","1,341.50","1,341.40","1,345.00","1,333.20","","0.00%"
"2012-07-10","1,341.50","1,353.00","1,361.50","1,336.30","","-0.81%"
"2012-07-09","1,352.50","1,354.70","1,354.90","1,346.70","","-0.16%"
"2012-07-06","1,354.70","1,367.10","1,367.10","1,348.00","","-0.94%"
"2012-07-05","1,367.60","1,373.70","1,373.80","1,363.00","","-0.47%"
"2012-07-03","1,374.00","1,365.80","1,374.80","1,363.50","","0.62%"
"2012-07-02","1,365.50","1,362.30","1,366.30","1,355.70","","0.24%"
"2012-06-29","1,362.20","1,330.10","1,362.20","1,330.10","","2.50%"
"2012-06-28","1,329.00","1,331.50","1,331.50","1,313.30","","-0.21%"
"2012-06-27","1,331.80","1,320.70","1,334.40","1,320.70","","0.89%"
"2012-06-26","1,320.00","1,314.10","1,324.20","1,310.30","","0.48%"
"2012-06-25","1,313.70","1,334.90","1,334.90","1,309.30","","-1.60%"
"2012-06-22","1,335.00","1,325.90","1,337.80","1,325.90","","0.72%"
"2012-06-21","1,325.50","1,355.40","1,358.30","1,324.40","","-2.23%"
"2012-06-20","1,355.70","1,358.00","1,361.60","1,346.50","","-0.17%"
"2012-06-19","1,358.00","1,344.80","1,363.50","1,344.80","","0.98%"
"2012-06-18","1,344.80","1,342.40","1,348.20","1,334.50","","0.15%"
"2012-06-15","1,342.80","1,329.20","1,343.30","1,329.20","","1.03%"
"2012-06-14","1,329.10","1,314.90","1,333.70","1,314.10","","1.08%"
"2012-06-13","1,314.90","1,324.00","1,327.30","1,310.50","","-0.70%"
"2012-06-12","1,324.20","1,309.40","1,324.30","1,306.60","","1.17%"
"2012-06-11","1,308.90","1,325.70","1,335.50","1,307.70","","-1.27%"
"2012-06-08","1,325.70","1,315.00","1,325.80","1,307.80","","0.81%"
"2012-06-07","1,315.00","1,316.20","1,329.00","1,312.70","","-0.01%"
"2012-06-06","1,315.10","1,285.60","1,315.10","1,285.60","","2.30%"
"2012-06-05","1,285.50","1,277.80","1,287.60","1,274.20","","0.57%"
"2012-06-04","1,278.20","1,278.30","1,282.50","1,266.70","","0.02%"
"2012-06-01","1,278.00","1,309.90","1,309.90","1,277.20","","-2.47%"
"2012-05-31","1,310.30","1,313.10","1,319.70","1,298.90","","-0.23%"
"2012-05-30","1,313.30","1,331.20","1,331.20","1,310.80","","-1.43%"
"2012-05-29","1,332.40","1,318.90","1,334.90","1,318.90","","1.11%"
"2012-05-25","1,317.80","1,320.80","1,324.20","1,314.20","","-0.22%"
"2012-05-24","1,320.70","1,318.70","1,324.10","1,310.50","","0.14%"
"2012-05-23","1,318.90","1,316.00","1,320.70","1,296.50","","0.17%"
"2012-05-22","1,316.60","1,316.10","1,328.50","1,310.00","","0.05%"
"2012-05-21","1,316.00","1,295.70","1,316.40","1,295.70","","1.61%"
"2012-05-18","1,295.20","1,305.00","1,312.20","1,292.00","","-0.74%"
"2012-05-17","1,304.90","1,324.80","1,326.40","1,304.90","","-1.50%"
"2012-05-16","1,324.80","1,330.80","1,341.80","1,324.80","","-0.44%"
"2012-05-15","1,330.70","1,338.40","1,344.90","1,328.40","","-0.57%"
"2012-05-14","1,338.30","1,351.90","1,351.90","1,336.60","","-1.12%"
"2012-05-11","1,353.40","1,358.10","1,365.70","1,348.90","","-0.34%"
"2012-05-10","1,358.00","1,354.60","1,365.90","1,354.60","","0.25%"
"2012-05-09","1,354.60","1,363.20","1,363.70","1,343.10","","-0.67%"
"2012-05-08","1,363.70","1,369.20","1,369.20","1,347.80","","-0.43%"
"2012-05-07","1,369.60","1,368.80","1,373.90","1,363.90","","0.04%"
"2012-05-04","1,369.10","1,391.50","1,391.50","1,368.00","","-1.62%"
"2012-05-03","1,391.60","1,402.30","1,403.10","1,388.70","","-0.76%"
"2012-05-02","1,402.30","1,405.50","1,405.50","1,393.90","","-0.25%"
"2012-05-01","1,405.80","1,397.90","1,415.30","1,395.70","","0.57%"
"2012-04-30","1,397.90","1,403.30","1,403.30","1,394.00","","-0.39%"
"2012-04-27","1,403.40","1,400.20","1,406.60","1,397.30","","0.24%"
"2012-04-26","1,400.00","1,390.60","1,402.10","1,387.30","","0.67%"
"2012-04-25","1,390.70","1,372.10","1,391.40","1,372.10","","1.36%"
"2012-04-24","1,372.00","1,367.00","1,375.60","1,366.80","","0.37%"
"2012-04-23","1,366.90","1,378.50","1,378.50","1,358.80","","-0.84%"
"2012-04-20","1,378.50","1,377.00","1,387.40","1,377.00","","0.12%"
"2012-04-19","1,376.90","1,385.10","1,390.50","1,370.30","","-0.59%"
"2012-04-18","1,385.10","1,390.80","1,390.80","1,383.30","","-0.41%"
"2012-04-17","1,390.80","1,369.60","1,392.80","1,369.60","","1.55%"
"2012-04-16","1,369.60","1,370.30","1,379.70","1,365.40","","-0.05%"
"2012-04-13","1,370.30","1,387.60","1,387.60","1,369.80","","-1.25%"
"2012-04-12","1,387.60","1,368.80","1,388.10","1,368.80","","1.38%"
"2012-04-11","1,368.70","1,359.00","1,374.70","1,359.00","","0.74%"
"2012-04-10","1,358.60","1,382.20","1,383.00","1,357.40","","-1.71%"
"2012-04-09","1,382.20","1,397.50","1,397.50","1,378.20","","-1.14%"
"2012-04-05","1,398.10","1,398.80","1,401.60","1,392.90","","-0.06%"
"2012-04-04","1,399.00","1,413.10","1,413.10","1,394.10","","-1.02%"
"2012-04-03","1,413.40","1,419.00","1,419.00","1,404.60","","-0.39%"
"2012-04-02","1,419.00","1,408.50","1,422.40","1,404.50","","0.75%"
"2012-03-30","1,408.50","1,403.30","1,410.90","1,401.40","","0.37%"
"2012-03-29","1,403.30","1,405.40","1,405.40","1,391.60","","-0.16%"
"2012-03-28","1,405.50","1,412.50","1,413.70","1,397.20","","-0.50%"
"2012-03-27","1,412.50","1,416.50","1,419.20","1,412.00","","-0.28%"
"2012-03-26","1,416.50","1,397.10","1,416.60","1,397.10","","1.39%"
"2012-03-23","1,397.10","1,392.80","1,399.20","1,386.90","","0.31%"
"2012-03-22","1,392.80","1,402.90","1,402.90","1,388.70","","-0.72%"
"2012-03-21","1,402.90","1,405.50","1,407.80","1,400.60","","-0.18%"
"2012-03-20","1,405.50","1,409.60","1,409.60","1,397.70","","-0.31%"
"2012-03-19","1,409.80","1,404.20","1,414.00","1,402.40","","0.40%"
"2012-03-16","1,404.20","1,402.50","1,405.90","1,401.50","","0.11%"
"2012-03-15","1,402.60","1,394.20","1,402.60","1,392.80","","0.60%"
"2012-03-14","1,394.30","1,396.00","1,399.40","1,390.00","","-0.12%"
"2012-03-13","1,396.00","1,371.90","1,396.10","1,371.90","","1.82%"
"2012-03-12","1,371.10","1,370.80","1,373.00","1,366.70","","0.01%"
"2012-03-09","1,370.90","1,366.00","1,374.80","1,366.00","","0.37%"
"2012-03-08","1,365.90","1,352.70","1,368.70","1,352.70","","0.98%"
"2012-03-07","1,352.60","1,343.40","1,354.80","1,343.40","","0.68%"
"2012-03-06","1,343.40","1,363.60","1,363.60","1,340.00","","-1.53%"
"2012-03-05","1,364.30","1,369.60","1,369.60","1,359.10","","-0.39%"
"2012-03-02","1,369.60","1,374.10","1,374.50","1,366.40","","-0.33%"
"2012-03-01","1,374.10","1,365.90","1,376.20","1,365.90","","0.62%"
"2012-02-29","1,365.70","1,372.20","1,378.00","1,363.80","","-0.47%"
"2012-02-28","1,372.20","1,367.60","1,373.10","1,366.00","","0.34%"
"2012-02-27","1,367.60","1,365.20","1,371.90","1,354.90","","0.14%"
"2012-02-24","1,365.70","1,363.50","1,368.90","1,363.50","","0.16%"
"2012-02-23","1,363.50","1,357.50","1,364.20","1,352.30","","0.43%"
"2012-02-22","1,357.70","1,362.10","1,362.70","1,355.50","","-0.33%"
"2012-02-21","1,362.20","1,361.20","1,367.80","1,358.10","","0.07%"
"2012-02-17","1,361.20","1,358.10","1,363.40","1,357.20","","0.24%"
"2012-02-16","1,358.00","1,342.60","1,359.00","1,341.20","","1.10%"
"2012-02-15","1,343.20","1,350.50","1,355.90","1,340.80","","-0.54%"
"2012-02-14","1,350.50","1,351.30","1,351.30","1,340.80","","-0.10%"
"2012-02-13","1,351.80","1,343.10","1,353.30","1,343.10","","0.69%"
"2012-02-10","1,342.60","1,351.20","1,351.20","1,337.30","","-0.70%"
"2012-02-09","1,352.00","1,350.00","1,354.30","1,344.60","","0.15%"
"2012-02-08","1,350.00","1,347.00","1,351.00","1,342.00","","0.22%"
"2012-02-07","1,347.00","1,344.30","1,349.20","1,335.90","","0.20%"
"2012-02-06","1,344.30","1,344.30","1,344.40","1,337.50","","-0.04%"
"2012-02-03","1,344.90","1,326.20","1,345.30","1,326.20","","1.46%"
"2012-02-02","1,325.50","1,324.20","1,329.20","1,321.60","","0.11%"
"2012-02-01","1,324.10","1,312.50","1,330.50","1,312.50","","0.89%"
"2012-01-31","1,312.40","1,313.50","1,321.40","1,306.70","","-0.05%"
"2012-01-30","1,313.00","1,316.20","1,316.20","1,300.50","","-0.25%"
"2012-01-27","1,316.30","1,318.20","1,320.10","1,311.70","","-0.16%"
"2012-01-26","1,318.40","1,326.30","1,333.50","1,313.60","","-0.57%"
"2012-01-25","1,326.00","1,314.40","1,328.30","1,307.70","","0.86%"
"2012-01-24","1,314.70","1,316.00","1,316.00","1,306.10","","-0.10%"
"2012-01-23","1,316.00","1,315.30","1,322.30","1,309.90","","0.05%"
"2012-01-20","1,315.40","1,314.50","1,315.40","1,309.20","","0.07%"
"2012-01-19","1,314.50","1,308.10","1,315.50","1,308.10","","0.50%"
"2012-01-18","1,308.00","1,293.70","1,308.10","1,291.00","","1.11%"
"2012-01-17","1,293.70","1,290.20","1,303.00","1,290.20","","0.36%"
"2012-01-13","1,289.10","1,294.80","1,294.80","1,277.60","","-0.49%"
"2012-01-12","1,295.50","1,292.50","1,296.80","1,285.80","","0.23%"
"2012-01-11","1,292.50","1,292.00","1,293.80","1,285.40","","0.03%"
"2012-01-10","1,292.10","1,280.80","1,296.50","1,280.80","","0.89%"
"2012-01-09","1,280.70","1,277.80","1,282.00","1,274.50","","0.23%"
"2012-01-06","1,277.80","1,280.90","1,281.80","1,273.30","","-0.26%"
"2012-01-05","1,281.10","1,277.30","1,283.00","1,265.30","","0.30%"
"2012-01-04","1,277.30","1,277.00","1,278.70","1,268.10","","0.02%"
"2012-01-03","1,277.10","1,258.90","1,284.60","1,258.90","","1.55%"
"2011-12-30","1,257.60","1,262.80","1,264.10","1,257.50","","-0.43%"
"2011-12-29","1,263.00","1,249.80","1,263.50","1,249.80","","1.07%"
"2011-12-28","1,249.60","1,265.40","1,265.80","1,248.60","","-1.25%"
"2011-12-27","1,265.40","1,265.00","1,269.40","1,262.30","","0.01%"
"2011-12-23","1,265.30","1,254.00","1,265.40","1,254.00","","0.90%"
"2011-12-22","1,254.00","1,243.70","1,255.20","1,243.70","","0.83%"
"2011-12-21","1,243.70","1,241.20","1,245.10","1,229.50","","0.19%"
"2011-12-20","1,241.30","1,205.70","1,242.80","1,205.70","","2.99%"
"2011-12-19","1,205.30","1,219.70","1,224.60","1,202.40","","-1.18%"
"2011-12-16","1,219.70","1,216.10","1,231.00","1,215.20","","0.32%"
"2011-12-15","1,215.80","1,212.10","1,225.60","1,212.10","","0.33%"
"2011-12-14","1,211.80","1,225.70","1,225.70","1,209.50","","-1.13%"
"2011-12-13","1,225.70","1,236.80","1,249.90","1,219.40","","-0.87%"
"2011-12-12","1,236.50","1,255.00","1,255.00","1,227.20","","-1.49%"
"2011-12-09","1,255.20","1,234.50","1,258.20","1,234.50","","1.69%"
"2011-12-08","1,234.30","1,260.90","1,260.90","1,231.50","","-2.12%"
"2011-12-07","1,261.00","1,258.10","1,267.10","1,244.80","","0.20%"
"2011-12-06","1,258.50","1,257.20","1,266.00","1,253.00","","0.11%"
"2011-12-05","1,257.10","1,244.30","1,266.70","1,244.30","","1.03%"
"2011-12-02","1,244.30","1,246.00","1,260.10","1,243.30","","-0.02%"
"2011-12-01","1,244.60","1,246.90","1,251.10","1,239.70","","-0.19%"
"2011-11-30","1,247.00","1,196.70","1,247.10","1,196.70","","4.33%"
"2011-11-29","1,195.20","1,192.60","1,203.70","1,191.80","","0.23%"
"2011-11-28","1,192.50","1,158.70","1,197.30","1,158.70","","2.92%"
"2011-11-25","1,158.70","1,161.40","1,172.70","1,158.70","","-0.27%"
"2011-11-23","1,161.80","1,187.50","1,187.50","1,161.80","","-2.21%"
"2011-11-22","1,188.00","1,193.00","1,196.80","1,181.70","","-0.42%"
"2011-11-21","1,193.00","1,215.60","1,215.60","1,183.20","","-1.87%"
"2011-11-18","1,215.70","1,216.20","1,223.50","1,211.40","","-0.03%"
"2011-11-17","1,216.10","1,236.60","1,237.70","1,209.40","","-1.68%"
"2011-11-16","1,236.90","1,257.80","1,259.60","1,235.70","","-1.66%"
"2011-11-15","1,257.80","1,251.70","1,264.20","1,244.30","","0.48%"
"2011-11-14","1,251.80","1,263.80","1,263.80","1,246.70","","-0.95%"
"2011-11-11","1,263.80","1,240.10","1,267.00","1,240.10","","1.94%"
"2011-11-10","1,239.70","1,229.60","1,246.20","1,227.70","","0.86%"
"2011-11-09","1,229.10","1,275.20","1,275.20","1,226.60","","-3.67%"
"2011-11-08","1,275.90","1,261.10","1,277.50","1,255.00","","1.17%"
"2011-11-07","1,261.10","1,253.20","1,261.70","1,240.80","","0.63%"
"2011-11-04","1,253.20","1,260.80","1,260.80","1,238.90","","-0.63%"
"2011-11-03","1,261.20","1,238.20","1,263.20","1,234.80","","1.88%"
"2011-11-02","1,237.90","1,219.60","1,242.50","1,219.60","","1.61%"
"2011-11-01","1,218.30","1,251.00","1,251.00","1,215.40","","-2.79%"
"2011-10-31","1,253.30","1,285.00","1,285.00","1,253.20","","-2.47%"
"2011-10-28","1,285.10","1,284.40","1,287.10","1,277.00","","0.04%"
"2011-10-27","1,284.60","1,244.00","1,292.70","1,244.00","","3.43%"
"2011-10-26","1,242.00","1,229.20","1,246.30","1,221.10","","1.06%"
"2011-10-25","1,229.00","1,254.20","1,254.20","1,226.80","","-2.01%"
